R271.0	촉한의 환관. 유선의 총애로 궁중에서⏎세력을 넓혔다. 심복 염우에게 공을⏎세우게 하려 강유 좌천을 꾀했다. 촉한⏎멸망 후 나라를 어지럽힌 죄로 처형됨
R272.0	오 왕조 마지막 황제. 손화의 아들.⏎즉위 전에는 평판이 좋았으나 즉위 후⏎잔학한 행동으로 인심을 잃었다. 진의⏎공격을 받고 항복해 귀명후에 봉해졌다
R273.0	오의 신하. 장소의 차남. 명문장가였고⏎황태자 손등과 친해 우필(보좌역)이⏎되었다. 손등 사후 참언으로 좌천되고⏎자결을 명받았다
R274.0	조조의 오남(모친 변씨). 병약해⏎부친의 장례에 불참했다. 조비가 이를⏎문책하는 사자를 보내자 처벌이 두려워⏎자살했다
R275.0	조예의 양자. 불과 8세에 즉위했다.⏎사마씨 주멸의 조서를 하후현 등에게⏎내렸으나 발각되었다. 사마사에게⏎제위를 빼앗기고 제왕에 봉해졌다
R276.0	조비의 손자. 조방 폐위 후 사마사가⏎황제로 옹립했다. 사마 일족의 전횡을⏎근심해 몸소 수하를 이끌고 사마소를⏎치려 했으나 성제에게 살해되었다
R277.0	위의 연왕 조우의 아들. 위의 마지막⏎황제. 사마소가 맞아들여 즉위했으나⏎진왕 사마염에게 선양을 강요받아⏎퇴위하고 진류왕에 봉해졌다
R278.0	위의 장수. 하후연의 아들로 하후돈의⏎양자(정사에선 친아들). 쳐들어온⏎촉한군을 요격했으나 역부족으로 패배.⏎오랑캐 땅으로 달아나 돌아오지 않았다
R279.0	사마소의 차남. 큰아버지 사마사에게⏎자식이 없어 그 후사가 되었다. 온화한⏎성격이라 왕위 후계자가 될 뻔했으나⏎장유유서에 어긋난다며 뽑히지 못했다
R280.0	원술의 무장. 여포에게 파견되어⏎원술의 아들과 여포 딸의 혼담을⏎제안했다. 여포가 원술과 단교하자⏎허창으로 보내져 조조에게 베였다
R281.0	도겸의 부하. 조조가 서주를 침공하자⏎하후돈과 일기토에 나섰으나 광풍이⏎일어 철수했다. 후에 유비의 부하가⏎되었으나 장비와 다투다 베여 죽었다
R282.0	유선의 오남. 북지왕. 초주 등의⏎항복안에 반대했으나 근신에게 궁에서⏎쫓겨났다. 항복을 부끄러워해 「죽어서⏎선제께 사죄하리라」며 처자와 자결함
R283.0	관구검의 막냇동생. 관구검의 반란에⏎가담했으나 문흠이 패하자 관구검과⏎함께 도주해 오나라로 달아났다
R284.0	관구검의 장남. 조방이 사마사에게⏎폐위되자 부친 관구검에게 반란을⏎권했다. 거병 전에 낙양을 탈출했으나⏎후에 살해되었다
R285.0	촉한의 장수. 제갈첨의 장남이자⏎제갈량의 손자. 온갖 무예에 통달했다.⏎부친을 따라 출진해 면죽관의 선봉으로⏎등애와 싸우다 중과부적으로 전사했다
R286.0	손권의 장남. 손권이 황제에 즉위함과⏎동시에 황태자로 책봉되었다. 총명하고⏎덕이 높은 인물로 장래를 촉망받았으나⏎젊은 나이에 병사했다
R287.0	손권의 차남(정사에선 삼남). 오의⏎마지막 황제 손호의 부친. 누이⏎전공주의 참언으로 궁중에서 밀려났다.⏎손준에게 자결을 강요당했다
R288.0	오의 좌승상. 육손의 일족. 내정과⏎산월 토벌에서 공적을 세웠다. 오의⏎황제 손호의 폭정을 간했으나⏎받아들여지지 않았다
R289.0	오의 신하. 연의에선 환관. 황제⏎손호의 총애를 받아 폭정을 부추겼다.⏎오 멸망 때 「잠혼이야말로 모든⏎화근이다」라며 신하들에게 참살되었다
R290.0	유표 휘하의 장수. 채모의 심복.⏎채모와 함께 조조에게 항복해 수군⏎부도독에 임명됐다. 주유의 계략으로⏎모반을 의심받아 채모와 함께 처형됐다
R291.0	손책 휘하의 장수. 능통의 부친.⏎오군의 엄백호를 격파한 뒤 손책에게⏎귀순해 종정교위에 임명됐다. 황조와의⏎싸움에서 감녕의 화살을 맞고 전사했다
R292.0	장수 휘하의 이민족 출신 용사. 장수군⏎제일의 호걸. 500근을 지고 하루에⏎700리를 걸었다 한다. 조조와 싸울 때⏎전위의 극을 훔치자고 진언, 직접 실행
R293.0	원소 휘하의 장수. 원래 원소, 조조와⏎함께 서원팔교위. 관도대전 때 병량고⏎오소를 지켰으나 술에 빠져 조조의⏎화공을 당했고, 노한 원소에게 죽었다
R294.0	후한의 교위. 동탁이 전횡을 일삼자⏎원소와 왕윤에게 그 축출을 진언했다.⏎반동탁 동맹에 제9진으로 참가. 후에⏎조조와 함께 청주 황건적과 싸워 전사
R295.0	촉한의 신하. 초주에게 역사를 배웠다.⏎촉한 멸망 후 진을 섬겨 「삼국지」를⏎편찬했다. 개인 저술이었으나 그가⏎죽은 뒤 정사로 인정받았다
R296.0	천하의 기재. 공융의 천거로 조조에게⏎부름을 받았다. 대면 자리에서 조조가⏎예를 갖추지 않자 그 부하들을 통렬히⏎매도해 조조의 분노를 샀다
R297.0	오군의 도적. 「동오의 덕왕」을 자칭.⏎손책에게 토벌당해 회계의 왕랑에게⏎의탁했으나 또 패주. 도망친 곳에서⏎동습에게 죽고 수급이 손책에게 바쳐짐
R298.0	제갈근, 제갈량의 막냇동생. 둘째 형⏎제갈량과 함께 와룡강에서 청경우독의⏎나날을 보냈다. 형이 출사한 뒤에는⏎촉한을 섬겨 장수교위가 되었다
R299.0	서주의 명사. 진등의 부친.⏎우국충정으로 여포를 배신하고 조조와⏎내통했다. 아들 진등과 함께 여포를⏎농락해 유비, 조조의 승리에 공헌했다
R300.0	천수군의 주부. 1차 북벌 때 친구⏎강유가 촉한에 항복하자 자신도 성문을⏎열고 항복했다. 후에 집금오가 되었다
R301.0	위의 신하. 전중교위. 대장군 조상의⏎신임을 얻었다. 문흠과 관구검의 난 때⏎친구 문흠을 만류하려 사자로 갔으나⏎뜻을 이루지 못하고 울며 돌아왔다
R302.0	촉한의 장수. 우장군. 황호의 후원으로⏎출세했다. 강유 대신 위와의 전선에⏎나서려 했으나 적장 등애가 강하다는⏎말에 겁을 먹고 출격하지 않았다
R303.0	위의 무장. 옹주자사. 강유의 배수진에⏎패했으나 진태, 등애에게 구원받았다.⏎후에 상서가 되었으나 조모가 사마소를⏎치려 거병하자 모친과 함께 처형됐다
R304.0	촉한의 신하. 영창 태수. 맹획이 꾀한⏎반란에 동조하지 않아 옹개 등의⏎공격을 받았다. 여개와 함께 이를 막아⏎제갈량의 도착까지 성을 지켜 냈다
R305.0	진의 시중. 왕준에게서 오 토벌 상소를⏎받은 사마염에게 오가 지치도록 1년간⏎기다리라고 간했다. 토벌이 결정되자⏎안동대장군으로 군을 이끌었다
R306.0	원담 휘하의 신하, 청주의 별가.⏎원담 사후 머리가 효수되자 조조의⏎명을 어기고 그 머리 앞에서 울었다.⏎그 충의를 인정받아 중랑장에 임명됐다
R307.0	진의 장수. 건위장군. 오 토벌에 참가.⏎한 부대를 이끌고 무창으로 진공했다.⏎석두성에서 왕준의 군과 합류했다.⏎「죽림칠현」 중 1명으로 꼽힌다
R308.0	위의 장수. 정남대장군으로 10만의⏎병사를 이끌고 오의 남군을 공격했다.⏎그러나 적장 정봉이 동흥에서 이기자⏎공격해도 이득이 없다고 보고 철수했다
R309.0	관우 휘하의 신하. 수군사마. 관우가⏎양양을 공격할 때 형주 수비를 우려해⏎충고했다. 관우가 탈출한 뒤 맥성을⏎지켰으나 관우의 죽음을 알고 자결했다
R310.0	위의 신하. 곽가의 아들. 부친 사후⏎조조의 저택에 거두어졌다. 후에 위의⏎태자문학이 되었다. 박학했으나 상대에⏎따라 태도를 달리했다고 한다
R311.0	유표 휘하의 장수. 유비가 형주를⏎차지하자 그를 섬겼다. 맹달과 함께⏎가맹관 수비를 맡았다. 촉한의 장수⏎곽익의 부친
R312.0	촉한의 장수. 곽준의 아들. 건녕 태수.⏎성도 함락 소식에 상복을 입고 울었다.⏎건녕에서 항전하다 유선의 신변 안전을⏎확인한 뒤 부하들과 함께 투항했다
R313.0	조조의 측근. 조조의 명검 「청강」을⏎맡아 두고 있었다. 장판파에서 약탈을⏎하려다 조운에게 베여 죽었다. 이때⏎「청강」도 빼앗겼다
R314.0	하후돈의 조카이자 하후상의 형.⏎천탕산을 수비했다. 촉장 엄안이 불을⏎놓자 불 끄기에 정신이 팔린 틈에⏎엄안에게 베였다
R315.0	공손연 휘하의 장수. 공손연이 연왕을⏎참칭하자 이를 간했다가 분노를 사⏎처형되었다. 후에 공손연을 토벌한⏎사마의가 그 자손에게 작위를 내렸다
R316.0	조조 휘하의 장수. 원술의 부하였으나⏎하후돈의 권유로 조조를 섬겼다.⏎둔전제의 필요성을 진언했다. 연의에선⏎장사 태수 한현의 동생
R317.0	하동군 「백파적」의 대장. 동승, 양봉⏎등과 낙양으로 가는 헌제를 호위했다.⏎조조의 위세를 두려워해 양봉과 손잡고⏎대적했다. 후에 관우, 장비에게 죽었다
R318.0	원술의 장수. 조조가 원술을 칠 때⏎요격군 선봉이 되었다. 수춘 경계에서⏎조조군과 싸우다 하후돈에게 죽었다.⏎정사에선 원술의 대장군이었다
R319.0	위의 신하. 대사농. 조상의 신임이⏎두터웠다. 「지낭(꾀주머니)」이라⏎불렸다. 사마의에게 항복하려는 조상을⏎말리며 결전을 주장했으나 묵살됐다
R320.0	위의 장수. 양주자사. 악진의 아들.⏎촉한과 싸워 활약했다. 제갈탄의 반란⏎때 가충의 밀서를 받은 탓에 제갈탄의⏎기습을 받아 누각 위에서 베여 죽었다
R321.0	무릉 태수 김선 휘하의 종사. 장비가⏎쳐들어오자 항복을 권했으나 묵살됐다.⏎장비에게 패주해 온 김선의 목을 베어⏎투항, 후임 무릉 태수에 임명되었다
R322.0	여포 휘하의 장수. 후성, 송헌과 함께⏎여포를 배신하고 조조에게 항복했다.⏎백마 전투에선 안량에게 일기토를⏎걸었으나 단 일합에 베였다
R323.0	공손찬 휘하의 장수. 계교 전투에서⏎한 부대를 이끌고 출진했으나 원소군의⏎장수 국의와 싸워 패하고 베여 죽었다
R324.0	손권 휘하의 신하. 동맹의 사자로 온⏎제갈량에게 설전을 걸었으나 도리어⏎논파당했다. 손권이 제위에 오르자⏎위위에 임명됐고, 후에 상서령이 됐다
R325.0	원소의 조카. 병주자사. 관도에서 패한⏎원소를 구하러 나섰다. 후에 호관에서⏎반조조 군사를 일으켜 이전, 악진 등⏎조조의 명장과 싸워 선전했으나 패했다
R326.0	등애의 촉 원정에서 감군을 맡았다.⏎면죽관 공방에서 먼저 제갈첨에게⏎항복을 권하자고 건의했다. 거부되자⏎기습으로 함락시키자고 진언했다
