M08290.0	{V:3DAC}에서 농성만 해서는⏎승산이 희박하네⏎뭔가 수를 써야겠네
M08290.1	그저 물러나 지키기만 해서는⏎자멸할 수밖에 없네⏎서둘러 대책을 세워야 하네
M08290.2	적은 대군일세⏎{V:3DAC}에서 농성하는 것은⏎상책이라 하기 어렵네
M08291.0	{V:3DAC}에서 농성만 해서는⏎승산이 희박하겠네요⏎뭔가 수를 써 봐요
M08291.1	그저 물러나 지키기만 해서는⏎자멸할 수밖에 없어요⏎서둘러 대책을 세워야 해요
M08291.2	적은 대군이에요⏎{V:3DAC}에서 농성하는 건⏎상책은 아니겠네요
M08292.0	{V:3DAC}에서 농성만 해서는⏎승산이 희박합니다⏎뭔가 방도를 찾아야 합니다
M08292.1	그저 물러나 지키기만 해서는⏎자멸할 수밖에 없습니다⏎서둘러 대책을 세워야 합니다
M08292.2	적은 대군입니다⏎{V:3DAC}에서 농성하는 것은⏎상책이 아닙니다
M08294.0	적의 공성 병기쯤이야⏎가볍게 박살 내 주겠어요⏎출격 준비를 해요!
M08302.0	적의 공성 병기쯤이야⏎가볍게 박살 내 주겠어요⏎출격 준비를 해요!
M08294.1	적의 공성 병기에⏎속수무책으로 당할 수는⏎없지요
M08294.2	공성 병기에 당하면⏎한순간에 무너지고 말아요⏎야전에서 쳐부숴 주겠어요!
M08295.0	적의 공성 병기쯤이야⏎가볍게 박살 내 주겠네⏎출격 준비를 하게!
M08295.1	적의 공성 병기에⏎속수무책으로 당할 수는⏎없네
M08295.2	공성 병기에 당하면⏎한순간에 무너지고 마네⏎야전에서 쳐부숴 주겠네!
M08296.0	적의 공성 병기쯤이야⏎가볍게 박살 내겠습니다⏎출격하게 해 주십시오!
M08296.1	적의 공성 병기에 속절없이⏎당할 수는 없습니다⏎이 {V:01DA}에게 출격 명령을!
M08297.1	적의 공성 병기에 속절없이⏎당할 수는 없습니다⏎이 {V:01DA}에게 출격 명령을!
M08296.2	공성 병기에 당하면⏎한순간에 무너지고 맙니다⏎요격을 명해 주십시오!
M08297.0	적의 공성 병기쯤이야⏎가볍게 박살 내겠습니다⏎출격을 허락해 주십시오!
M08297.2	공성 병기에 당하면⏎한순간에 무너지고 맙니다⏎요격 명령을 내려 주십시오!
M08298.0	적이 공성 병기로 온다면⏎우리는 야전으로 승부해요⏎출격 준비를 하지요
M08298.1	가만히 앉아 기다리다가는⏎공성 병기에 무너질 뿐이에요⏎요격해야겠어요
M08298.2	공성 병기가⏎달라붙으면 골치 아파요⏎요격해야 해요
M08299.0	적이 공성 병기로 온다면⏎우리는 야전으로 승부하세⏎출격 준비를 해야겠네
M08299.1	가만히 앉아 기다리다가는⏎공성 병기에 무너질 뿐일세⏎요격하지 않을 수 없네
M08299.2	공성 병기가⏎달라붙으면 골치 아프네⏎요격하는 게 좋겠네
M08300.0	적이 공성 병기로 온다면⏎이쪽은 야전으로 맞서시지요⏎출격을 명해 주십시오
M08300.1	가만히 앉아 기다리다가는⏎공성 병기에 무너지고 맙니다⏎요격을 하명해 주십시오!
M08300.2	공성 병기가⏎달라붙으면 곤란합니다⏎요격하시지요
M08302.1	왔군요!⏎전쟁이 무엇인지⏎뼈저리게 가르쳐 주겠어요!
M08302.2	기다리는 건 성미에 안 맞아요⏎요격 준비를 갖추지요
M08303.0	적이 오기를⏎기다릴 것도 없네⏎오로지 요격일세!
M08303.1	왔구나!⏎전쟁이 무엇인지⏎뼈저리게 가르쳐 주마!
M08303.2	기다리는 건 성미에 안 맞네⏎요격 준비를 갖추세
M08304.0	적이 오기를⏎기다릴 것도 없습니다⏎출격하게 해 주십시오!
M08304.1	승기는 스스로 붙잡는 법⏎이 {V:01DA}에게 출격을⏎명해 주십시오!
M08304.2	기다림은 성미에 안 맞습니다⏎요격하게 해 주십시오!
M08305.0	적이 오기를⏎기다릴 것도 없을 것입니다⏎출격을 허락해 주십시오!
M08305.1	승기는 스스로 붙잡는 법⏎이 {V:01DA}에게 출격을⏎하명해 주십시오!
M08305.2	기다림은 성미에 안 맞습니다⏎요격을 허락해 주십시오!
M08306.0	{V:3DAC}에 적이 달라붙으면⏎적잖은 피해가 날 거예요⏎출격할 기회를 노리지요
M08306.1	야전으로도 승산은 충분해요⏎적의 반응을 살피기 위해서도⏎우선 한번 싸워 보지요
M08306.2	선수를 빼앗겨서는 안 돼요⏎요격해서 적의 기선을⏎제압하지요
M08307.0	{V:3DAC}에 적이 달라붙으면⏎적잖은 피해가 날 걸세⏎출격할 기회를 노리게
M08307.1	야전으로도 승산은 충분하네⏎적의 반응을 살피기 위해서도⏎우선 한번 겨뤄 보세
M08307.2	선수를 빼앗겨서는 안 되네⏎요격해서 적의 기선을⏎제압해야 하네
M08308.0	{V:3DAC}에 적이 달라붙으면⏎적잖은 피해가 날 것입니다⏎출격을 명해 주십시오
M08308.1	야전으로도 승산은 충분합니다⏎적의 반응을 살피기 위해서도⏎우선 한번 싸우게 해 주십시오
M08308.2	선수를 빼앗겨서는 안 됩니다⏎요격해서 적의 기선을⏎제압하시지요
M08310.0	{V:3EAC}의 동향이 수상해요⏎{V:3DAC} 습격을 노리고 있을⏎가능성이 있어요
M08310.1	{V:1FC7}군이 {V:3EAC}에⏎병력을 모으고 있어요⏎노리는 건 {V:3DAC}일까요……
M08310.2	{V:3EAC} 병력은 위협적이네요⏎{V:3DAC}의 방어를⏎강화하는 게 좋겠어요
M08311.0	{V:3EAC}의 동향이 수상하네⏎{V:3DAC} 습격을 노리고 있을⏎가능성이 있네
M08311.1	{V:1FC7}군이 {V:3EAC}에⏎병력을 모으고 있네⏎노리는 건 {V:3DAC}인가……
M08311.2	{V:3EAC} 병력은 위협적일세⏎{V:3DAC}의 방어를⏎강화하는 게 좋을 걸세
M08312.0	{V:3EAC}의 동향이 수상합니다⏎{V:3DAC} 습격을 노리고 있을⏎가능성이 있습니다
M08312.1	{V:1FC7}군이 {V:3EAC}에⏎병력을 모으고 있습니다⏎노리는 건 {V:3DAC}일지도……
M08312.2	{V:3EAC} 병력은 위협적입니다⏎{V:3DAC}의 방어를⏎강화하는 것이 좋겠습니다
M08314.0	{V:3EAC}의 병력은 적어요⏎그곳을 빼앗으면 {V:1FC7}군에⏎쐐기를 박을 수 있어요
M08314.1	{V:1FC7}군은 {V:3EAC}의⏎방비를 게을리하고 있어요⏎공략할 좋은 기회라 하겠네요
M08314.2	{V:3EAC}의 병력은 빈약해요⏎{V:3DAC}에서 출병할 기회를⏎엿보는 게 어떨까요?
M08315.0	{V:3EAC}의 병력은 적네⏎그곳을 빼앗으면 {V:1FC7}군에⏎쐐기를 박을 수 있을 걸세
M08315.1	{V:1FC7}군은 {V:3EAC}의⏎방비를 게을리하고 있네⏎공략할 좋은 기회라 하겠네
M08315.2	{V:3EAC}의 병력은 빈약하네⏎{V:3DAC}에서 출병할 기회를⏎엿보는 게 어떻겠나?
M08316.0	{V:3EAC}의 병력은 적습니다⏎그곳을 빼앗으면 {V:1FC7}군에⏎쐐기를 박을 수 있습니다
M08316.1	{V:1FC7}군은 {V:3EAC}의⏎방비를 게을리하고 있습니다⏎공략할 좋은 기회라 봅니다
M08316.2	{V:3EAC}의 병력은 빈약합니다⏎{V:3DAC}에서 출병할 기회를⏎엿보시지요
M08318.0	병량수지에 주의하세요⏎이대로는 병사들을⏎먹여 살릴 수 없어요
M08318.1	이대로는 다음 수확 전에⏎병량이 바닥나고 맙니다⏎뭔가 대책을 세우시지요
M08320.1	이대로는 다음 수확 전에⏎병량이 바닥나고 맙니다⏎뭔가 대책을 세우시지요
M08318.2	병량이 떨어지면⏎병사들이 흩어지고 말아요⏎병량수지에 주의하도록 해요
M08319.0	병량수지에 주의해 주게⏎이대로는 병사를 먹일 수 없네
M08319.1	이대로는 다음 수확 전에⏎병량이 바닥나고 마네⏎뭔가 대책을 세워야겠네
M08319.2	병량이 떨어지면⏎병사들이 흩어지고 마네⏎병량수지에 신경 써 주게
M08320.0	병량수지에 주의하십시오⏎이대로는 병사들을⏎먹여 살릴 수 없습니다
M08320.2	병량이 떨어지면⏎병사들이 흩어지고 맙니다⏎병량수지에 주의하십시오
M08322.0	금수지에 주의하세요⏎이대로는 녹봉을⏎지급할 수 없어요
M08322.1	이대로는 다음 계절 전에⏎금이 바닥나고 맙니다⏎뭔가 대책을 세우시지요
M08324.1	이대로는 다음 계절 전에⏎금이 바닥나고 맙니다⏎뭔가 대책을 세우시지요
M08322.2	녹봉을 주지 못하면⏎무장들이 불만을 품을 거예요⏎금수지에 주의하도록 해요
M08323.0	금수지에 주의해 주게⏎이대로는 녹봉을⏎지급할 수 없네
M08323.1	이대로는 다음 계절 전에⏎금이 바닥나고 마네⏎뭔가 대책을 세워야겠네
