M00127.0	조조를 격파한 여포는 그 진영을⏎흡수했다. 옛 조조군을 능가하는⏎강대한 군세를 얻은 것이다.⏎북방을 평정한 기세를 몰아⏎여포는 원한 깊은 유비를 격파.⏎형주마저 수중에 넣었다. 그리고⏎여포가 다음으로 노린 것은⏎강동을 지배하는 손권이었다.⏎여포의 항복 권고를 손권은 거부.⏎양측이 전군을 건 일대 결전이⏎임박했다. 이 싸움 끝에 있는⏎것은 천하다. 여포는 미소를⏎띠고 있었다.
M00129.0	서량의 마초는 격분에 몸을 떨고⏎있었다. 늠름한 풍모로⏎「금마초」라 불린 수려한⏎얼굴이 지금은 붉게 물들었다.⏎예사 분노가 아니었다.⏎허도에 간 부친 마등이 조조에게⏎처형되고 두 동생도 연좌됐다고⏎한다. 마등 등이 꾸민 「조조⏎암살 계획」이 사전에 발각된⏎것이다. 마초는 즉시 조조⏎토벌을 결의. 마등의 맹우⏎한수도 합류했다. 복수의 화신이⏎된 마초는 곧장 천수로 향한다.
M00131.0	마초는 천수를 거점으로 다음⏎싸움을 꾀하고 있었다. 한편⏎위수 전투에서 마초에게 패한⏎조조는 한중의 장로에게 눈을⏎돌렸다. 전부터 영토 확장을⏎노리던 장로를 부추겨 천수를⏎치게 했다. 이를 마초에게 알린⏎것은 부친 마등의 맹우 유비였다.⏎유비는 함께 조조에 맞서자고⏎제의한다. 마초는 호기라 보고⏎선수를 쳐 한중을 치기로 결의.⏎한중을 빼앗아 조조를 더욱⏎압박하려는 것이다.
M00133.0	한중을 손에 넣은 마초는 기세를⏎타고 서성, 안정까지 공략했다.⏎드디어 본격적인 위 토벌에⏎착수하는 마초의 다음 표적은 위⏎서쪽의 요충인 옛 도읍 장안이다.⏎출진을 벼르던 마초에게 위로⏎보냈던 밀정이 돌아왔다. 얼마⏎전 장안에 부임한 새 태수를⏎알아보게 한 것이다. 태수의⏎이름을 들은 마초는 형언할 수⏎없는 표정을 지었다. 천수에서⏎함께 싸운 한수였기 때문이다.
M00135.0	마초는 마침내 장안을 함락하고⏎조조의 턱밑까지 다가섰다.⏎그 기세에 겁먹은 조조는 허도⏎결전을 피하고 전군을 낙양에⏎집결시킨다. 몸소 지휘하려는⏎것이다. 그곳으로 한 군세가⏎다가오고 있었다. 부친 마등의⏎염원이던 한조 부흥을 가슴에⏎품은 마초다. 조조를 쓰러뜨리면⏎부친의 원수를 갚을 뿐 아니라⏎그 꿈도 이루게 된다. 전장으로⏎향하는 마초의 얼굴은 먼 곳을⏎바라보는 듯도 했다.
M08454.0	『삼국지Ⅸ』의 게임 데이터를⏎설치하고 있습니다⏎전원을 끄거나⏎"PlayStation BB Unit"을⏎빼지 마십시오⏎설치를 중단하려면⏎{U:F0BD}버튼을 누르십시오⏎⏎%2d％ 완료
M10944.0	【클리어 조건】⏎여광군을 격퇴한다⏎【포인트】⏎①부대가 목표와⏎　만나면 자동 전투⏎②무장 배치와 지형에⏎　따라 「병법」이⏎　자동 발동⏎③병사나 사기가 0이⏎　되면 부대는 괴멸⏎
M11086.0	【클리어 조건】⏎{C:25b}완{C:32b}을 함락한다⏎【포인트】⏎①시설에 효과가 있는⏎　병법은⏎　「노병계 병법」과⏎　「책략계 병법」⏎②시설 함락 조건⏎●내구 0까지 파괴⏎●{C:25b}완{C:32b}의 병사가 0이 됨
M11111.0	축하합니다!⏎훌륭하게 {C:25b}하비{C:32b}를⏎함락했습니다⏎이것으로 튜토리얼은⏎모두 끝났습니다⏎⏎지금까지 배운 것을⏎실제 게임에 활용하여⏎⏎『삼국지Ⅸ with 파워업키트』를⏎즐겨 주십시오
M13042.0	그런 얼굴 하지 마시오⏎두 분을 볼모로 내주다니⏎내가 어찌 그럴 수 있겠소?⏎그따위 망언을 하는 역적에게⏎동오 땅을 한 발짝도⏎밟게 하지 않겠소⏎머지않은 날,⏎승전보를 들고 올 테니⏎잔치를 준비해 기다려 주시오
