R134.0	오과국의 왕. 신장 12척(약 2m 88cm)의⏎거한. 칼도 화살도 통하지 않는다는⏎등갑군을 이끌고 촉한군과 싸웠으나⏎반사곡에서 불타 죽었다
R135.0	공손찬의 무장. 정사에 등장한다.⏎공손찬이 원소와 다툴 때 원소 쪽으로⏎돌아섰다. 1만 병사로 공손찬을 쳤으나⏎전예에게 논파당해 퇴각했다
R136.0	오계만의 왕. 붉은 얼굴에 푸른 눈.⏎유비의 오 토벌에 협력해 오의 맹장⏎감녕을 쏘아 죽였다. 화공을 당해⏎패주 중 오장 주태에게 쫓기다 베였다
R137.0	남만왕 맹획의 아내. 전설 속 불의 신⏎축융의 자손이라 한다. 무용이 뛰어난⏎비도의 명수. 장억, 마충을 생포했으나⏎위연, 마대에게 붙잡혔다
R138.0	맹획의 아내 축융부인의 동생.⏎촉한군을 상대로 연패하던 맹획에게⏎목록대왕, 올돌골을 소개하고 원군으로⏎청하라고 진언했다
R139.0	남만 독룡동의 두령. 맹획의 동생⏎맹우의 친구로 남만 제일의 지자라⏎불렸다. 열세인 맹획을 도와 독룡동의⏎네 개의 독천으로 제갈량에게 맞섰다
R140.0	원술의 무장. 원술이 여포 토벌군을⏎낼 때 각 군의 연락을 맡았다. 원술이⏎대패하고 조조에게 공격받자 양강,⏎이풍, 진기와 수춘을 지키다 전사했다
R141.0	오의 장수. 태부 제갈각과 함께 손권의⏎임종 때 뒷일을 부탁받았다. 정사에선⏎손권 때 상대장군, 손량 때 대사마가⏎되었다. 노익장을 과시했다고 한다
R142.0	남만왕 맹획의 장수. 제2동의 두령.⏎아회남 등과 함께 맹획의 원군으로⏎참전했으나 붙잡혔다. 제갈량이⏎풀어 주었다
R143.0	합포 태수 수윤의 사병 대장. 수윤이⏎사망해 사병 해산 명령이 내려지자⏎반란을 일으켰다. 반란은 교주 일대로⏎번져 진의 오 토벌을 불러왔다
R144.0	남만왕 맹획의 부장. 맹획의 명으로⏎제갈량의 남정군을 맞아 싸웠다.⏎왕평을 상대로 대패하고 이어 마대와⏎싸웠으나 전사했다
R145.0	남만 팔납동의 동주. 법술로 풍우를⏎부르고 맹수를 부리며, 큰 코끼리를⏎타고 출진해 촉한군을 위협했으나⏎제갈량에게 술법이 깨져 전사했다
R146.0	위의 무장. 263년 종회와 등애가 촉을⏎토벌할 때 종회 휘하에서 사마 직을⏎맡았다
R147.0	남만왕 맹획의 동생. 남정 온 제갈량과⏎싸우다 패주하는 형에게 타사대왕을⏎소개해 촉한군에 맞서라고 진언했다.⏎후에 형과 촉한에 귀순을 맹세했다
R148.0	위의 신하. 후계를 고민하던 사마소를⏎설득해 장남 사마염을 지명하게 했다.⏎사마염이 진왕이 되자 승상에⏎임명되었다
R149.0	오의 장수. 육손의 차남. 오의 마지막⏎명장이라 불리는 인물. 서릉 전투에선⏎위군과 반란군의 협공을 받으면서도⏎이중 성벽을 쌓아 승리했다
R150.0	진의 장수. 사마염에게 오 토벌을⏎상주하고 익주에서 장강을 내려가 오를⏎침공해 석두성에서 손호를 항복시켰다.⏎오 평정 후 보국대장군에 임명되었다
R151.0	유표의 신하. 유표 사후 괴월과 함께⏎조조에게 투항하도록 유종에게 권했다.⏎후에 조조에게 관내후 작위를 받았다.⏎명문장가로 「건안칠자」 중 1명
R152.0	촉한의 장수. 위의 장군이었으나 한중⏎공방전 때 서황과 대립해 촉에 항복.⏎남정・북벌에서 활약. 가정에선 마속의⏎부장. 패색 속 적은 병력으로 선전했다
R153.0	오의 장수. 손씨 3대를 섬긴 숙장.⏎양주 침공, 적벽, 관우 정벌전, 이릉⏎등 많은 전투에 참전해 오 수군의⏎한 축을 담당했다
