M11272.0	부대는 대장의 통솔이 높으면 강해집니다⏎통솔이 높은 무장에게는 출진 전에 명령⏎「작위」로 무관 작위를 높여 두시지요⏎공격계 병법의 위력과 일기토 실력은⏎무력으로 정해집니다. 무력이 높은 무장은⏎공격계 병법을 골라 전열에 배치합시다⏎책략・모략계의 위력은 지력이 정합니다⏎또한 지력이 높은 무장이 부대에 있으면⏎계략 등에 쉽게 걸리지 않습니다⏎지력이 높은 무장을 적어도 1명은⏎중열이나 후열에 배치해 두시지요
M11273.0	부대가 혼란이나 무진 상태가 되면⏎공격력이 크게 떨어질 뿐 아니라⏎부대의 명령변경도 할 수 없게 됩니다⏎타세력은 그 효과를 잘 알고 있으므로⏎계략이나 병법 「혼란」을 자주 걸어옵니다⏎부대에 지장을 넣는 등 대책이 중요합니다
M11274.0	도시의 내정치(내구, 민심, 수익 등)는⏎공격을 받으면 나날이 떨어져 갑니다⏎오래 공격받으면 복구에 시간이 걸립니다⏎도시에서 농성하면 제사, 덫, 배반 등⏎일부 병법과 도시병법밖에⏎발동하지 않게 됩니다⏎명백한 열세가 아니라면⏎성을 나가 요격하는 것이 상책일 것입니다
M11275.0	포로의 처우도 외교로 정할 수 있습니다⏎외교 「반환」에서는 금・병량・아이템과⏎포로를 교환합니다⏎자세력의 무장이 포로가 되었을 때는⏎처단되기 전에 반환 사자를 보내시지요⏎다만 우수한 무장은 조건도 까다로워집니다
M11276.0	전쟁에서 병사는 죽거나 부상병이 됩니다⏎부상병은 시설에 들어가면 회복합니다⏎지금도 {C:25b}신야{C:32b} 병사는 매 순 회복하고 있지요
M11277.0	병사를 모으려면 「징병」을 합니다⏎{C:25b}신야{C:32b} 위에서 {U:F0BC}버튼을 눌러⏎명령을 내리시지요
M11278.0	이번에는 「시설」 안의……
M11279.0	「징병」을 선택하십시오
M11280.0	선택한 무장에 따라⏎징병할 수 있는 병사 수가 정해집니다⏎실행무장이 많을수록 효과가 커집니다⏎또한 병사 수만큼 금이 들고,⏎징병 후엔 병사 수만큼 병량이 듭니다⏎「징병」은 비용이 드는 명령이지요
M11281.0	실행 후엔 {U:F0BE}버튼을 눌러 턴을 넘깁니다⏎이번에는 병사가 18000이 될 때까지⏎「징병」을 반복해 봅시다
M11282.0	징병은 병량 지출에 신경 쓰면서⏎하시지요. 병사를 늘리면⏎병량 소비도 늘어나기 때문입니다⏎1년간의 병량지출은 세력정보에서⏎확인할 수 있습니다
M11283.0	징병 전보다 병량지출이 2000 정도⏎늘었습니다. 적어도 지출이 수입을⏎넘지 않도록 주의합시다⏎또한 「병역인구」가 0이 되면⏎징병할 수 없습니다⏎병역인구는 1, 4, 7, 10월에 늘어납니다
M11284.0	타세력과의 관계는 「우호」로 표시됩니다⏎우호가 높은 순으로 「신뢰」→「호의」⏎→「중립」→「불화」→「험악」입니다⏎우호는 명령 「증정」으로 올릴 수 있습니다⏎{C:25b}신야{C:32b}에서 {U:F0BC}버튼을 눌러 명령 메뉴를 열고⏎「외교」 안의 「증정」을 선택하십시오⏎대상세력으로는⏎{C:25b}신야{C:32b} 남쪽 일대를 지배하는⏎「{C:25b}유표{C:32b}」를 선택합시다⏎다음은 사자와 선물입니다⏎사자는 정치가 높은⏎{C:25b}서서{C:32b}면 되겠지요⏎금이나 병량은 많을수록 효과가 큽니다⏎군사의 조언을 참고하여 「성공한다」는⏎말이 나오면 결정을 누르십시오⏎이번에는 {C:25b}유표{C:32b}와의 우호가⏎「신뢰」가 될 때까지⏎「증정」을 반복하십시오
M11285.0	드디어 출진입니다. {C:25b}신야{C:32b} 북쪽에서⏎{C:25b}조조{C:32b}군의 {C:25b}여광{C:32b}대가 진격해 오고 있습니다⏎{C:25b}여광{C:32b}대를 향해 출진해 봅시다⏎「군사」→「출진」으로 화면이 열립니다
M11286.0	먼저 실행무장을 5명 선택합시다⏎대장은 자동으로 정해집니다⏎대장의 우선순위는 다음과 같습니다⏎①군주, 도독⏎②무관 작위가 높은 순(지휘 병사 많은 순)⏎③작위가 같으면 통솔이 높은 순⏎부대의 전력은 대장의 통솔로 정해집니다⏎병법의 위력은 무력과 지력에 달렸습니다⏎되도록 능력이 높은 무장으로 편성합시다⏎진형과 포진은 바로 출진할 수 있도록⏎설정해 두었습니다⏎이번에는 이대로도 괜찮습니다⏎만약 바꾸고 싶다면 출진화면에서⏎{U:F0BA}{U:F0BB}버튼을 눌러 도움말을 엽시다⏎그것을 보면서 도전해 보십시오
M11287.0	「실행」 버튼을 누르면 다음은 공격할⏎부대를 선택합니다. {C:25b}신야{C:32b}와 {C:25b}완{C:32b}의 중간에⏎있는 「{C:25b}여광{C:32b}대」를 선택하십시오
M11288.0	부대의 진로가 표시되니 확인합니다⏎다시 {C:25b}여광{C:32b}대를 선택하면 확정입니다⏎마지막 방침은 그대로 두시지요⏎이로써 출진 명령은 완료되었습니다⏎{U:F0BE}버튼을 눌러 시간을 진행시킵시다⏎진행 페이즈에 드디어 전쟁이 시작됩니다
M11289.0	어느 세력에도 속하지 않은 무장을 부하로⏎삼으려면 「등용」이라는 명령을 내립니다⏎그럼 등용하는 순서를 설명하겠습니다⏎명령을 내리려면 먼저 시설을 선택합니다⏎{C:25b}신야{C:32b} 위에서 {U:F0BC}버튼을 누릅시다⏎명령이 표시됩니다
M11290.0	「등용」은 「인재」라는 항목 안에 들어⏎있습니다. 「인재」를 선택합시다.
M11291.0	여기서 「등용」을 선택합니다
M11292.0	등용 화면이 열리면⏎실행무장을 1명 골라⏎「실행」을 누릅니다⏎누구를 골라도 상관없지만⏎정치가 높으면 높을수록⏎성공률이 올라갑니다⏎대상무장은 {C:25b}서서{C:32b}밖에 없으니⏎자동으로 선택되어 있습니다
M11293.0	이로써 「등용」 준비는 완료되었습니다⏎실제 행동은 진행 페이즈에서 이루어지므로⏎{U:F0BE}버튼을 눌러 시간을 진행시키십시오⏎그럼 실제로 해 봅시다
M11294.0	국력을 키우려면 먼저 인구를 늘리는 것부터⏎시작합니다. 도시의 평판(민심)을 올려⏎백성을 불러들이는 것입니다⏎「순찰」은 민심을 올리는 중요한 명령입니다⏎민심이 오르면 계절마다(1, 4, 7, 10월)⏎인구가 늘고, 도시의 수입도 오릅니다
M11296.0	「순찰」을 선택합시다
M11297.0	실행무장은 5명까지 고를 수 있습니다⏎인원이 많을수록 「민심」이 더 오릅니다⏎금에 여유가 있을 때는 전원을 보냅시다
M11298.0	「순찰」은 1턴에 1번만 명령 가능합니다⏎이번에는 민심이 500이 될 때까지⏎반복해 봅시다
M11299.0	수익, 수확을 올리면 세력 수지도 늘어납니다⏎수지란 수입에서 무장의 녹봉(금)과⏎병사의 식량(병량)을 뺀 값을 말합니다⏎세력 수입과 지출은 세력정보에서 확인합니다
M11300.0	예컨대 수입에 비해 부하가 너무 많거나⏎병사가 너무 많으면 수지는 마이너스가⏎되어 버립니다⏎각 도시 수익, 수확을 꾸준히 올려 수지가⏎흑자가 되도록 힘씁시다
M11377.0	등록무장이 98명을 넘으면⏎「보상」을 받을 수 없습니다⏎그래도 이 장을 계속합니까?
M11411.0	{C:25b}신야{C:32b}의 북쪽, {C:25b}완{C:32b}의 남쪽(박망)에⏎세우기로 합시다⏎(간이 도움말을 보면서 진행하십시오)
M11431.0	{V:1FC7}군, {V:20C7}군과의 요청 파기
M11432.0	{V:3DA2}의 {V:3D3F} 완성
M11433.0	{V:01DA}대, {V:3DAC} 파괴
M11434.0	{V:337A}, {V:1FC7}군의 {V:01DA}대 섬멸
M11435.0	{V:01DA}, {V:1FC7}군의 포로
M11435.1	{V:01DA} 등, {V:1FC7}군의 포로
M11436.0	{V:1FC7}군의 {V:01DA} 생포
M11436.1	{V:1FC7}군 {V:01DA} 등 생포
M11437.0	{V:01DA}대, 교전 상태에 돌입
M11438.0	{V:3DAC}, 교전 상태에 돌입
M11439.0	{V:01DA}, {V:3DAC}에 귀환
M11439.1	{V:01DA}, {V:3DAC}에 도착
M11439.2	{V:01DA} 등, {V:3DAC}에 귀환
M11439.3	{V:01DA} 등, {V:3DAC}에 도착
M11440.0	{V:01DA}, {V:4761} 습득
M11441.0	{V:01DA}의 {V:1543}, 누군가 빼앗았습니다
M11442.0	사로잡았던 {V:01DA}, 탈주했습니다
M11443.0	누군가의 탈취로 금 감소: {V:65}(-{V:66})
M11444.0	{V:3DAC}, 누군가의 화공을 받음
M11445.0	{V:01DA}대, 허보를 받고 퇴각
M11446.0	{V:02DA}대, 누군가의 교란을 받음
M11447.0	{V:01DA}의 통솔: {V:67}(+{V:66})
M11447.1	{V:01DA}의 무력: {V:67}(+{V:66})
M11447.2	{V:01DA}의 지력: {V:67}(+{V:66})
M11447.3	{V:01DA}의 정치: {V:67}(+{V:66})
M11448.0	{V:01DA}, {V:1FC7}군에 유언 성공
M11449.0	{V:01DA}, {V:02DA} 이간에 성공
M11450.0	{V:01DA}, {V:02DA}의 {V:1543} 탈취
M11451.0	{V:01DA}, 포로 {V:02DA} 해방
M11452.0	{V:01DA}, {V:1FC7}군의 금 {V:65} 탈취
M11453.0	{V:01DA}, {V:3DAC} 화공에 성공
M11454.0	{V:01DA}, {V:02DA}대 허보에 성공
M11455.0	{V:01DA}, {V:02DA}대 교란에 성공
M11456.0	{V:02DA}, {V:01DA}대 구원에 성공
M11457.0	{V:02DA}, {V:01DA}대 격려에 성공
M11458.0	{V:01DA}, {V:1FC7}군의 인물과 밀회 중인 듯
M11459.0	{V:01DA}, 피해를 최소화
M11460.0	{V:01DA}, 병법을 간파
M11461.0	{V:01DA}, 병사의 혼란을 진정
M11462.0	{V:01DA}, 진형 붕괴를 억제
M11463.0	{V:3DA2} 백성, {V:1FC7}군을 환영
M11464.0	{V:3DA2} 백성, {V:1FC7}군에 반발
M11465.0	{V:1FC7}군, {V:3DAB}에 {V:3D3F} 착공
M11466.0	{V:01DA}, {V:79} 단념
M11467.0	{V:01DA}대, 진군 불가로 퇴각
M11468.0	{V:01DA}대, 건설 불가로 퇴각
M11469.0	{V:01DA}대, 수송 불가로 퇴각
M11470.0	{V:3DAC}, 사기 0으로 병사 이산
M11471.0	{V:3DAC} 함락으로 요청 해소
M11472.0	{V:3DAC} 소속 변경으로 요청 해소
M11473.0	{V:1FC7}군 멸망으로 요청 해소
M11474.0	{V:01DA}대, 건설 불가로 대기
M11475.0	{V:3DAB}에 수송, 병사 {V:65}명으로
M11476.0	건설 중인 {V:3DAC} 소멸
M11477.0	{V:02DA}, 포로 {V:01DA} 구출
M11478.0	{V:01DA}, {V:02DA}의 저격에 {V:79}
M11479.0	{V:01DA}, 상처를 입어 {V:79}
M11480.0	{V:01DA}, {V:1FC7}군에 유언 실패
M11481.0	{V:01DA}, {V:02DA} 이간에 실패
M11482.0	{V:01DA}, {V:3DAC}에서 탈취 실패
M11483.0	{V:01DA}, {V:3DAC} 화공에 실패
M11484.0	{V:01DA}, {V:02DA}대 허보에 실패
M11485.0	{V:01DA}, {V:02DA}대 교란에 실패
M11486.0	{V:02DA}의 {V:01DA}대 구원으로 낙오자 발생
M11487.0	{V:01DA}, {V:02DA}대 격려에 실패
M11488.0	{V:01DA}대, 퇴각
M11489.0	{V:01DA}대, 방침대로 퇴각
M11490.0	{V:01DA}대, 방침대로 퇴각
M11496.0	{V:01DA}대, 방침대로 퇴각
M11491.0	{V:01DA}대, 방침 깨고 독단 퇴각
M11492.0	{V:01DA}대, 방침 깨고 독단 퇴각
M11493.0	{V:01DA}대, 방침대로 공격
M11494.0	{V:01DA}대, 방침을 깨고 공격
M11495.0	{V:01DA}대, 주위에 적이 없어 퇴각
M11497.0	포로 {V:01DA}, {V:1FC7}군에 등용되었습니다
M11498.0	{V:1FC7}군의 유언을 간파
M11499.0	{V:1FC7}군의 이간을 간파
M11500.0	{V:3DAC}에서 {V:01DA}의 탈취 저지
M11501.0	{V:3DAC}에서 {V:01DA}의 화공 저지
M11502.0	{V:01DA}대, {V:1FC7}군 허보 간파
M11503.0	{V:01DA}대, {V:1FC7}군의 교란을 저지
M11504.0	{V:01DA}대, 방침대로 공격 계속
M11505.0	{V:01DA}대, 방침대로 공격 계속
M11506.0	{V:01DA}대가 {V:02DA}대 공격
M11507.0	{V:01DA}대가 {V:3DAC} 공격
M11508.0	{V:01DA}대 방침 깨고 교전 회피
M11509.0	{V:01DA}대, 방침대로 회피
M11510.0	{V:01DA}대, 방침대로 추격
M11511.0	{V:01DA}대, 방침을 깨고 추격
M11512.0	{V:01DA}대, 방침대로 추격 끝
M11513.0	{V:01DA}대, 방침 무시, 공격 거부
M11514.0	{V:01DA}대, 방침 무시, 공격 계속
M11515.0	{V:01DA}대, 방침 무시, 공격 계속
M11516.0	{V:1FC7}군 멸망
M11517.0	{V:1FC7}군 {V:20C7}군에 선전포고
M11518.0	{V:1FC7}군, 반{V:01DA}연합 해산 선언
M11519.0	{V:1FC7}군, 반{V:01DA}연합 탈퇴 선언
M11520.0	반{V:1FC9}연합 해산
M11521.0	{V:20C7}군 활약, 반{V:1FC9}연합 승리
M11522.0	{V:20C7}군 배신으로 반{V:1FC9}연합 해산
M11524.0	{V:20C7}군 배신으로 반{V:1FC9}연합 해산
M11523.0	반{V:1FC9}연합, {V:20C7}군 제명
M11525.0	{V:3DAC}, {V:1FC7}군에 의해 함락
M11526.0	{V:3DAC}, {V:1FC7}군 소속
M11528.0	{V:3DAC}, {V:1FC7}군 소속
M11527.0	{V:01DA}대, {V:3DAC} 제압
M11529.0	{V:1FC7}군 {V:20C7} 비장의 {V:1543} 획득
M11530.0	{V:1FC7}군, {V:20C7}군의 {V:3DAC} 제압
M11531.0	{V:3DAC} {V:1FC7}군으로 변절
M11532.0	{V:3DAC} {V:1FC7}군으로 변절
M11533.0	{V:01DA}대 {V:1FC7}군으로 변절
M11534.0	{V:01DA}대 {V:1FC7}군으로 변절
M11535.0	{V:01DA}, {V:1FC7}군에 잡혔습니다
M11536.0	{V:01DA}, {V:02DA}에게 일기토 패배
M11537.0	{V:01DA} 생포에 성공!
M11538.0	{V:01DA}, {V:02DA}에게 일기토 승리
M11540.0	{V:01DA}대와 {V:02DA}대가 교전
M11541.0	{V:01DA}대와 {V:3DAC} 교전 상태 돌입
M11542.0	{V:3DAC} 사기 저하: {V:65}(- {V:66})
M11543.0	{V:3DA4}군의 {V:3DAC} 소멸
M11544.0	{V:01DA}, {V:1FC7}군에 등용된 듯
M11545.0	{V:20C7}군 {V:01DA}, {V:1FC7}군으로 변절
M11546.0	{V:01DA}대, 허보로 퇴각하는 듯
M11547.0	{V:01DA}의 {V:1543}, 탈취된 듯
M11548.0	포로 {V:01DA}, 누군가에 의해 해방된 듯
M11549.0	{V:1FC7}군의 금, 누군가에게 탈취된 듯
M11550.0	{V:01DA}, {V:1FC7}군에 의심을 품은 듯
M11551.0	{V:01DA}, {V:1FC7}군에 의심을 품은 듯
M11552.0	누군가 {V:3DAC}에 화공 중인 듯
M11553.0	{V:3DAC} 내구 저하: {V:65}
M11554.0	{V:01DA}, {V:02DA}에 대한 충성 흔들린 듯
M11555.0	{V:01DA}, {V:1FC7}군에 불신감을 품은 듯
M11556.0	{V:1FC7}군의 {V:01DA}대, 격려를 받은 듯
M11557.0	{V:337A} 사기 상승: {V:65}
M11558.0	{V:337A} 사기 저하: {V:65}
M11559.0	{V:1FC7}군의 {V:01DA}대, 구원을 받은 듯
M11560.0	{V:01DA}대 병사 증가: {V:65}
M11561.0	{V:01DA}, 구원에 늦은 듯
M11562.0	{V:1FC7}군의 {V:01DA}대, 교란되고 있는 듯
M11563.0	포로 {V:01DA}, {V:02DA}에게 구출된 듯
M11564.0	{V:337A} {V:01DA}, {V:347A}에 {V:4761} 발동
M11565.0	{V:347A}에 {V:337A} {V:01DA}의 {V:4761}!
M11566.0	{V:1FC7}군의 {V:337A}, {V:4761} 발동
M11567.0	{V:01DA}도 {V:4761}에 호응
M11568.0	{V:01DA}, 이를 방어!
M11569.0	{V:01DA} 대 {V:1FC7}군 {V:02DA}, 일기토 개시
M11570.0	{V:337A}, 혼란에 빠짐
M11571.0	{V:01DA}대, {V:337A}의 병사 {V:65}명 포섭!
M11572.0	{V:337A} 병사 {V:65}명, {V:01DA}대로 넘어간 듯
M11573.0	{V:01DA}대 부상병 {V:65} 회복
M11574.0	{V:1FC7}군 병량 감소: {V:65}(-{V:66})
M11575.0	{V:01DA} 충성 저하: {V:65}
M11576.0	{V:1FC7}군의 군단을 재편성
M11577.0	{V:01DA}, {V:02DA}의 뒤를 잇습니다
M11578.0	{V:337A} 괴멸
M11579.0	{V:1FC7}군의 {V:337A}, 괴멸한 듯
M11580.0	{V:337A}의 부상병 획득
M11581.0	{V:1FC7}군의 금: {V:65}　병량: {V:66} 입수
M11582.0	{V:01DA}, {V:4761} 습득한 듯
M11583.0	{V:3DAC}, 혼란에 빠짐
M11584.0	{V:01DA}대, 정신을 차린 듯
M11585.0	{V:3DAC}, 정신을 차린 듯
M11586.0	{V:01DA}대, {V:3DAC}에 귀환
M11586.1	{V:01DA}대, {V:3DAC}에 진주
M11587.0	{V:01DA}대, 고양 상태 해제
M11588.0	{V:01DA}대, 무진 상태로!
M11589.0	{V:337A}, 고양 상태로
M11590.0	{V:3DA2} 근교의 {V:1FC7}군 병사, 전의 상실
M11591.0	{V:3DAC}의 사기 저하
M11592.0	{V:01DA}, 신용을 얻은 듯
M11593.0	{V:3DAC} 내구 저하: {V:65}(-{V:66})
