M07361.0	이 틈을 놓치지 않다니⏎과연 {C:25b}{V:03DB}{V:03DD}{C:32b}답구나!
M07362.0	하하하!⏎{V:03DA} 녀석,⏎제법 분발하는구먼!
M07363.0	과연 {C:25b}{V:03DB}{V:03DD}{C:32b}답군⏎빈틈없는 싸움을 하는구나
M07364.0	오호장군의 으뜸은 바로 나다!⏎마씨 집안 애송이가⏎우쭐대게 두지 마라!
M07365.0	야박하시오, 형님!⏎나도 좀 데려가란 말이오!
M07365.1	어이, 어이, 형님!⏎선봉은 이 {V:01DA} 님께⏎맡겨 주시오!
M07365.2	제법이오, 형님!⏎이 정도는 돼야⏎이 몸의 의형 노릇을 하지!
M07366.0	섭섭하잖아, 형님!⏎나도 데려가라고!
M07366.1	쳇, 형님도 참!⏎선봉은 이 {V:01DA} 님한테⏎맡겨 두면 될 것을!
M07366.2	제법인데, 형님!⏎이 정도는 돼야⏎이 몸의 의형 노릇을 하지!
M07367.0	이 몸을 따돌리다니!⏎뭐, {C:25b}{V:03DD}{C:32b} 녀석이라면⏎어쩔 수 없지
M07368.0	헤헤헤!⏎역시 술꾼 봉추하고는⏎죽이 잘 맞는다니까!
M07369.0	{V:03DA} 혼자만⏎돋보이게 둘 수는 없지!⏎모두, 나를 따르라!
M07370.0	{C:25b}{V:03DD}{C:32b}의 공격이 시작됐나!⏎뒤처질 수는 없다⏎우리도 뒤따르라!
M07371.0	애쓰고 있구나, {V:03DA}⏎돌아가면 거문고라도 타서⏎그 노고를 달래 주어야겠군
M07372.0	제법이구나, {C:25b}{V:03DD}{C:32b}!⏎고운 얼굴을 하고서는⏎공격은 참으로 매섭구나!
M07373.0	과연 {C:25b}{V:03DB}{V:03DD}{C:32b}!⏎내가 알아본 사내답구나!
M07374.0	아차!⏎{C:25b}{V:03DC}{C:32b}에게 선수를 뺏겼나!
M07375.0	잘했다, {V:03DA}!⏎그래야 소패왕의 아내답지!
M07376.0	과연 내 딸이로다!⏎모두 {C:25b}{V:03DC}{C:32b}의 뒤를 따르라!
M07377.0	{C:25b}{V:03DC}{C:32b}에게 뒤처지지 마라!⏎나중에 무슨 잔소리를 들을지⏎모른단 말이다!
M07378.0	과연 내 사촌 아우로다⏎나도 방심할 수 없겠군!
M07379.0	{C:25b}{V:03DC}{C:32b}에게 선수를 뺏기다니⏎나도 한물갔나 보군!
M07380.0	{C:25b}{V:03DC}{C:32b} 녀석,⏎나보다 먼저 치고 나가다니⏎태연한 얼굴로 약은 아우로다!
M07381.0	{C:25b}{V:03DB}{V:03DD}{C:32b}에게⏎공을 독차지하게 두지 마라!⏎우리도 뒤따른다!
M07382.0	{C:25b}{V:03DB}{V:03DD}{C:32b}에게 질쏘냐!⏎적에게 격의 차이를 보여라!
M07383.0	따르라, 따르라!⏎우리는 {V:03DA} 님의⏎손발이 되어 움직인다!
M07384.0	공격 준비!⏎{C:25b}{V:03DD}{C:32b} 님을 엄호한다⏎남은 적을 쓸어버려라!
M07385.0	{C:25b}{V:03DD}{C:32b} 님을 엄호한다⏎놓친 적들은⏎우리 손으로 쳐부순다!
M07386.0	훌륭하다⏎저 여장군이라면⏎안심하고 등을 맡길 수 있겠군
