M09899.0	전쟁을 준비합니다.⏎시설의 상태가 「혼란」이 아닐 때⏎실행할 수 있습니다.⏎⏎{C:9b}＜실행무장＞{C:32b}⏎　실행무장(최대 5명)을 선택합니다.⏎　{C:16b}군주{C:32b} 또는 {C:16b}지휘{C:32b} 병사가 가장 많은⏎　무장이 {C:16b}대장{C:32b}이 됩니다.⏎{C:9b}＜진형＞{C:32b}⏎　{C:16b}진형{C:32b}을 결정합니다.⏎　{C:16b}공성{C:32b}전용 진형을 선택하려면 그⏎　병법을 습득한 무장이 부대 안에⏎　있어야 합니다.
M09900.0	{C:9b}＜병법＞{C:32b}⏎　{C:16b}병법{C:32b} 설정 화면으로 넘어갑니다.⏎　그 화면의 도움말을 참조하십시오.⏎{C:9b}＜배치＞{C:32b}⏎　배치 화면으로 넘어갑니다.⏎　그 화면의 도움말을 참조하십시오.⏎{C:9b}＜병사＞{C:32b}⏎　{C:16b}병사{C:32b} 수를 결정합니다. 상한은⏎　{C:16b}대장{C:32b}의 {C:16b}관작{C:32b}・{C:16b}작위{C:32b}로 정해집니다.
M09901.0	{C:9b}＜배＞{C:32b}⏎　수상에서 사용할 {C:16b}배{C:32b}를 선택합니다.⏎　「{C:16b}주가{C:32b}」 외의 배를 선택하려면 그⏎　{C:16b}병법{C:32b}을 습득한 무장이 부대 안에⏎　있어야 합니다.⏎　{C:16b}진형{C:32b}과 배에 따라 필요한 {C:16b}금{C:32b}이⏎　정해집니다.⏎{C:9b}【효과】{C:32b}⏎　부대가 출진한다⏎　{U:F0CE}금, {C:16b}시설{C:32b}의 {C:16b}병사{C:32b}
M09903.0	{C:16b}군단{C:32b}을 만들어 {C:16b}시설{C:32b} 통치를 맡깁니다.⏎⏎{C:9b}＜위임내용＞{C:32b}⏎　군단을 새로 편성할지, 재편성이나⏎　해체를 할지 선택합니다.⏎{C:9b}＜도시＞{C:32b}⏎　군단이 통치할 {C:16b}도시{C:32b}를 선택합니다.⏎　도독 1명에게 여러 도시를 맡길 수⏎　있습니다. 도시를 정하면 {C:16b}도독{C:32b}이⏎　자동으로 선택됩니다.⏎{C:9b}＜위임방침＞{C:32b}⏎　군단의 방침을 선택합니다.
M09904.0	{C:9b}＜금＞{C:32b}⏎　위임할 {C:16b}군단{C:32b}의 {C:16b}금{C:32b}을 설정합니다.⏎{C:9b}＜병량＞{C:32b}⏎　위임할 군단의 {C:16b}병량{C:32b}을 설정합니다.⏎　금과 병량은 이 화면에서 언제든지⏎　조정할 수 있습니다.⏎⏎{C:9b}【효과】{C:32b}⏎　자세력의 군단 구성이 바뀐다
M09906.0	위임 내용을 결정합니다.⏎⏎{C:9b}＜신규＞{C:32b}⏎　새로 {C:16b}군단{C:32b}을 만듭니다. 통치할⏎　{C:16b}도시{C:32b}, {C:16b}도독{C:32b}, {C:16b}위임방침{C:32b}을 정합니다.⏎{C:9b}＜변경＞{C:32b}⏎　기존 군단의 위임 내용을 바꿉니다.⏎{C:9b}＜해제＞{C:32b}⏎　군단을 해산합니다.⏎⏎{C:9b}【효과】{C:32b}⏎　군단이 편성되거나 해체된다
M09908.0	군단의 방침을 선택합니다.⏎⏎{C:9b}＜위임＞{C:32b}⏎　도독에게 군단 경영과 전략을 모두⏎　맡깁니다.⏎{C:9b}＜내정중시＞{C:32b}⏎　출진하지 않고 내정에 전념합니다.⏎{C:9b}＜세력타도＞{C:32b}⏎　세력(표적세력)이 멸망할 때까지⏎　계속 공격합니다.⏎{C:9b}＜시설공략＞{C:32b}⏎　특정 시설을 공략합니다.
M09910.0	{C:16b}군사{C:32b}를 임명합니다.⏎⏎{C:9b}＜대상무장＞{C:32b}⏎　군사로 임명할 무장을 선택합니다.⏎　현역 군사보다 {C:16b}지력{C:32b}이 낮은 무장을⏎　선택하면 현역 군사의 {C:16b}충성{C:32b}이⏎　떨어집니다.⏎⏎{C:9b}【효과】{C:32b}⏎　{U:F0CE}현역 군사의 충성⏎　　(신임 군사가 부적격일 경우)
M09912.0	무장에게 {C:16b}아이템{C:32b}을 수여합니다.⏎⏎{C:9b}＜아이템＞{C:32b}⏎　무장에게 줄 아이템을 선택합니다.⏎{C:9b}＜대상무장＞{C:32b}⏎　아이템을 줄 무장을 선택합니다.⏎⏎{C:9b}【효과】{C:32b}⏎　{U:F0CD}아이템을 받은 무장의 {C:16b}충성{C:32b},⏎　　{C:16b}능력{C:32b}
M09914.0	포로 무장이나 부하 무장에게서⏎{C:16b}아이템{C:32b}을 몰수합니다.⏎⏎{C:9b}＜아이템＞{C:32b}⏎　무장에게서 몰수할 아이템을⏎　선택합니다.⏎⏎{C:9b}【효과】{C:32b}⏎　{U:F0CE}아이템을 몰수당한 부하 무장의⏎　　{C:16b}충성{C:32b}, {C:16b}능력{C:32b}⏎　{U:F0CE}아이템을 몰수당한 포로 무장의⏎　　자세력에 대한 인상
