R411.0	동탁의 동생. 형 동탁이 헌제를 끼고⏎권력을 쥐자 좌장군이 되었다. 여포의⏎배신으로 동탁이 살해되자 같은 죄로⏎처형되어 효수되었다
R412.0	장양 휘하의 장수. 조조와 여포가 싸울⏎때 장양이 여포를 돕자 장양을 죽이고⏎조조 편에 섰다. 장양의 목을 조조에게⏎바치려 했으나 동료 수고에게 살해됐다
R413.0	유비 휘하의 신하. 원래 유장의 부하.⏎유비군이 쳐들어오자 유장에게 장로의⏎원군을 청하라고 진언했다. 유비 입촉⏎후 장군중랑장에 발탁되었다
R414.0	황건적. 황건의 난 뒤에도 여남을⏎차지하고 있었다. 당시 의용군을 꾸린⏎허저에게 붙잡혀 조조의 손에 처형됐다
R415.0	촉한의 신하. 문관으로서 남정, 북벌에⏎참가했다. 촉한이 멸망하자 유선 등과⏎함께 낙양으로 보내졌다. 사마소가⏎그를 후작에 봉했다
R416.0	관우의 신하. 치중. 내정에 능했으나⏎왕보는 「의심 많고 이익을 좇으니⏎믿을 수 없다」고 평했다. 관우의 출격⏎중 오군이 형주를 치자 저항 없이 항복
R417.0	동탁 휘하의 장수. 동탁 사후 쳐들어온⏎마등, 한수의 군을 격파하고 추격했다.⏎동향의 정으로 한수를 놓아주었다가⏎이각에게 모반죄로 베였다
R418.0	기주자사 한복 휘하의 장수. 사수관⏎전투에서는 대부를 들고 화웅에게⏎일기토를 걸었으나 역부족으로 베였다
R419.0	한수 휘하 「팔부장」 중 1명. 가후의⏎이간계에 걸린 마초가 습격해 오자⏎주군 한수를 지키려 했으나 일격에⏎쓰러지고 말았다
R420.0	마등의 차남. 조조의 부름을 받은 부친⏎마등과 함께 허창으로 향했다. 그러나⏎모반 계획이 발각되어 조조에게 붙잡혀⏎처형되었다
R421.0	위의 천수 태수. 강유의 계책으로⏎촉한군을 격퇴했으나 제갈량의 계략에⏎빠진 강유가 배반, 부하 윤상도 성문을⏎열어 호응하자 오랑캐 땅으로 달아났다
R422.0	마등의 삼남. 부친 마등을 따라 형⏎마휴 등과 함께 허창으로 향했다.⏎황규와의 모반 계획이 발각돼 도주 중⏎위병에게 포위되어 맞서 싸우다 죽었다
