R706.0	한삼걸 중 1명. 항적 밑에서 중용되지⏎못해 유방군에 가담했다. 국사무쌍의⏎대원수로 별동대를 이끌고 각지에서⏎연승해 유방의 천하 통일에 공헌했다
R707.0	한삼걸 중 1명. 군사로서 유방을 섬겨⏎주로 전략 면에서 한의 천하 통일에⏎공헌했다. 그 용모는 미녀로 착각할⏎정도였다고 한다
R708.0	전한의 표기장군. 불과 18세에 흉노⏎토벌군에 가담해 24세로 요절할 때까지⏎잇달아 큰 공을 세워 무제의 총애를⏎받았다. 조창이 동경한 인물이기도 함
R709.0	전국 시대 병법가. 빈형으로 발을 잘려⏎「빈」이라고도 한다. 손무의 자손으로⏎「손빈병법」을 저술했다. 제의 군사가⏎되어 숙적 방연을 마릉에서 격파했다
R710.0	진 장양왕의 아들. 한, 조, 위, 연,⏎제, 초의 6국을 멸해 사상 처음 천하를⏎통일한 진 시황제. 강경한 전제 정치를⏎폈고, 사후 수년 만에 진은 망했다
R711.0	남북조 시대 북위를 섬겼다. 관우와⏎장비보다도 용맹하다고 일컬어진 맹장.⏎중산왕 원영의 부장으로 양나라군과⏎격전을 벌였으나 종리 전투에서 패했다
R712.0	남북조 시대 양나라 장군. 백포대라는⏎흰옷 기병대를 이끌고 북위와 싸웠다.⏎7천 기로 북위 대군을 연파하고 낙양을⏎공략했다. 평생 무패를 자랑했다
R713.0	남북조 말기 북제의 황족. 난릉왕으로⏎알려졌다. 미모와 달리 용맹과감했다.⏎북주가 도읍 낙양을 포위하자 소수로⏎포위군을 격파했다. 후에 독살되었다
R714.0	당 24공신 중 1명. 본명 서세적. 태종⏎이세민을 따라 이정과 함께 돌궐 토벌⏎등에서 활약했다. 후에 재상이 됐으나⏎무조(측천무후)의 정치 개입을 허용함
R715.0	남송 초기 금에 맞선 명장. 등에⏎「진충보국」을 문신했다. 악가군이라⏎불린 의용병을 이끌고 금군과 맹렬히⏎싸웠으나 주화파 진회에게 처형되었다
R716.0	제갈량도 동경한 춘추 시대 명재상.⏎관중으로 유명하다. 「의식이 족해야⏎예절을 안다」며 경제를 중시해 국력을⏎키워 제 환공을 패자로 만들었다
R717.0	한삼걸 중 1명. 유방 거병 때부터의⏎막료로 주로 후방 통치・보급 면에서⏎한군을 줄곧 떠받쳤다. 유방이 전선에⏎전념한 것은 소하의 수완 덕이 크다
R718.0	명대 후기 여걸. 사병을 이끌고 각지를⏎전전하며 반란군과 대금군의 맹공에서⏎사천 백성을 지켜 냈다. 중국 정사에⏎단독 열전이 있는 유일한 여장군이다
R719.0	몽골 제국 초대 칸. 아명은⏎철목진(테무친). 몽골 통일 후 서하,⏎금, 호라즘에 원정해 대제국을 세웠다.⏎동서 교통로 정비에도 힘썼다
