M10589.0	지도에서 세력을 선택합니다.⏎커서를 지도의 세력 버튼으로 옮기면⏎오른쪽의 세력정보가 갱신됩니다.⏎{U:F0BC}버튼을 누르면 결정됩니다.⏎세력을 1개만 선택하면 바로 화면이⏎닫힙니다. 2개 이상 선택할 때는⏎계속해서 다음 세력을 선택할 수⏎있습니다. 이때 {U:F0BE}버튼을 누르면⏎선택을 마치고 화면을 닫습니다.⏎{U:F0B4}버튼을 누르면 화면이 바뀌어⏎세력 목록에서 선택할 수 있습니다.
M10591.0	지도에서 도시를 선택합니다.⏎커서를 지도의 도시 버튼으로 옮기면⏎오른쪽의 도시정보가 갱신됩니다.⏎{U:F0BC}버튼을 누르면 결정됩니다.⏎도시를 1개만 선택하면 바로 화면이⏎닫힙니다. 2개 이상 선택할 때는⏎계속해서 다음 도시를 선택할 수⏎있습니다. 이때 {U:F0BE}버튼을 누르면⏎선택을 마치고 화면을 닫습니다.⏎{U:F0B4}버튼을 누르면 화면이 바뀌어⏎도시 목록에서 선택할 수 있습니다.
M10593.0	플레이할 시나리오를 선택합니다.⏎일반 시나리오 3개와 IF 시나리오⏎2개가 준비되어 있습니다.⏎시나리오를 선택하면 그 시나리오의⏎개요가 표시됩니다.⏎⏎{C:9b}＜일반 시나리오＞{C:32b}⏎　역사에 기초한 시나리오입니다.⏎{C:9b}＜IF 시나리오＞{C:32b}⏎　『삼국지Ⅸ』만의 오리지널⏎　시나리오입니다.
M10595.0	챌린지 시나리오의 확인 화면입니다.⏎⏎{C:9b}＜기간＞{C:32b}⏎　이 기간 안에 조건을 달성해야⏎　합니다.⏎{C:9b}＜조건＞{C:32b}⏎　기간 안에 승리 조건 중 하나를⏎　달성하면 엔딩이 됩니다. 패배 조건⏎　중 하나라도 충족하면 게임 오버가⏎　됩니다.⏎{C:9b}＜공략난도(초기 설정에서만)＞{C:32b}⏎　시나리오 난이도로, 매우 어려움부터⏎　매우 쉬움까지 5단계가 있습니다.
M10597.0	ＢＧＭ, 동영상, 아이템을 감상할 수⏎있습니다.⏎⏎{C:9b}＜ＢＧＭ 감상＞{C:32b}⏎　게임 중에 흐르는 ＢＧＭ을 들을 수⏎　있습니다.⏎{C:9b}＜동영상 감상＞{C:32b}⏎　게임에서 한 번 본 적 있는 동영상을⏎　자유롭게 감상할 수 있습니다.⏎{C:9b}＜아이템 컬렉션＞{C:32b}⏎　게임에서 소유한 적 있는 아이템을⏎　확인할 수 있습니다.
M10599.0	게임에서 소유한 적 있는 {C:16b}아이템{C:32b}을⏎확인합니다.⏎⏎{C:9b}＜아이템 수집률＞{C:32b}⏎　전체 아이템 가운데 얼마만큼을⏎　수집했는지 「%」로 표시합니다.⏎{C:9b}＜각 아이템 카테고리 버튼＞{C:32b}⏎　수집한 아이템을 확인할 수 있습니다.
M10601.0	카테고리별로 소유한 적 있는⏎{C:16b}아이템{C:32b}을 확인합니다.⏎⏎{C:9b}＜아이템＞{C:32b}⏎　상세 정보를 확인할 수 있습니다.
M10603.0	{C:16b}아이템{C:32b}의 상세 정보를 확인합니다.⏎⏎{C:9b}＜효과＞{C:32b}⏎　아이템의 특수 효과입니다.⏎　소유하면 100% 퇴각할 수 있거나⏎　{C:16b}신망{C:32b}이 오르는 아이템이 있습니다.⏎{C:9b}＜능력＞{C:32b}⏎　소유하면 오르는 {C:16b}능력{C:32b}과 습득할 수⏎　있는 {C:16b}병법{C:32b}입니다.⏎{C:9b}＜설명＞{C:32b}⏎　아이템의 설명문입니다.
M10605.0	{C:16b}호부{C:32b}의 상세 정보를 확인합니다.⏎⏎{C:9b}＜경험＞{C:32b}⏎　소유하면 어느 {C:16b}능력{C:32b}의 {C:16b}경험{C:32b}이⏎　오르기 쉬워지는지 표시합니다.⏎{C:9b}＜숙련＞{C:32b}⏎　소유하면 어느 계통의 {C:16b}숙련{C:32b}이⏎　오르기 쉬워지는지 표시합니다.⏎{C:9b}＜설명＞{C:32b}⏎　각 호부의 설명입니다.
M10607.0	"PlayStation BB Unit"에 『삼국지Ⅸ⏎with 파워업키트』 게임 데이터를⏎설치하거나 제거합니다. 설치하면 대기⏎시간이 줄어들어 쾌적하게 플레이할 수⏎있습니다.⏎{C:9b}＜설치＞{C:32b}⏎　"PlayStation BB Unit"에 설치합니다.⏎{C:9b}＜제거＞{C:32b}⏎　"PlayStation BB Unit"에 설치된⏎　『삼국지Ⅸ with 파워업키트』의⏎　게임 데이터를 삭제합니다.
M10609.0	{C:16b}등록무장{C:32b}이 태어난 해를 설정합니다.⏎방향키 좌우로 막대를 움직여 {C:16b}생년{C:32b}을⏎설정합니다.⏎무장은 15세가 되면 {C:16b}등장{C:32b}합니다.
